tourney_date,tourney_name,surface,winner_name,loser_name
20260409,Billie Jean King Cup,Hard,Cheapchandej P.,Aldarkhishig K.
20260409,Billie Jean King Cup,Hard,Van Zyl J.,Mitevska S.
20260409,Billie Jean King Cup,Hard,Naklo T.,Gantor A.
20260409,Billie Jean King Cup,Hard,Nugroho P.,Adkar V.
20260409,Billie Jean King Cup,Hard,Back D.,Ivanov V.
20260409,Billie Jean King Cup,Hard,Kovacevic T.,Gasparovic C.
20260409,Billie Jean King Cup,Hard,El Jardi D.,Fouad N.
20260409,Billie Jean King Cup,Hard,Andronicou N.,Haavisto E.
20260409,Billie Jean King Cup,Hard,Kruger I.,Bozinovska J.
20260409,Calvi ITF,Hard,Dudeney A.,Pieri J.
20260409,Billie Jean King Cup,Hard,Leme Da Silva N.,Giovannini L.
20260409,Monastir 30 ITF,Hard,Maloney E.,Kubareva A.
20260409,Billie Jean King Cup,Hard,Labrana F.,Fajardo S.
20260409,Billie Jean King Cup,Hard,Hinojosa Gomez J.,Mediorreal Arias V.
20260409,Monastir 30 ITF,Hard,Voracek E.,Soriano Santiago M.
20260409,Monastir 30 ITF,Hard,Raggi A.,Rey Garcia A.
20260409,Monastir 30 ITF,Hard,Adeshina E.,Komano M.
20260409,Monastir 30 ITF,Hard,Kmiecik A.,Mincheva V.
20260409,Sharm El Sheikh 11 ITF,Hard,Sacco F.,Kucikova K.
20260409,Sharm El Sheikh 11 ITF,Hard,Diatlova K.,Vladson L.
20260409,Sharm El Sheikh 11 ITF,Hard,Popovic K.,Fedorova A.
20260409,Sharm El Sheikh 11 ITF,Hard,Kroitor K.,Kharlanova D.
20260409,Sharm El Sheikh 11 ITF,Hard,Zelinskaya D.,Bataikina K.
20260409,Sharm El Sheikh 11 ITF,Hard,Kuzmova K.,Pieroni S.
20260409,Sharm El Sheikh 11 ITF,Hard,Shinikova I.,Gadient N.
20260409,Sharm El Sheikh 11 ITF,Hard,Milovanova V.,Cembranos P.
20260409,UTR Pro Match Series,Hard,Nguyen A.,Stohl L.
20260409,UTR Pro Match Series,Hard,Oved L.,Rogin A.
20260409,UTR Pro Match Series,Hard,Nguyen A.,Dowdell E.
20260409,UTR Pro Match Series,Hard,Colling S.,Revak L.
20260409,UTR Pro Match Series,Hard,Castillo Meza M.,Duong A.
20260409,UTR Pro Match Series,Hard,Keller K.,Pandey T.
20260409,UTR Pro Tennis Series,Hard,Khanloo M.,Khore M.
20260409,UTR Pro Tennis Series,Hard,Nishikawa K.,Rsovac D.
20260409,UTR Pro Tennis Series,Hard,Adams J.,Cadwallader G.
20260409,UTR Pro Tennis Series,Hard,Aiava D.,Compuesto B.
20260409,UTR Pro Tennis Series,Hard,Beck A.,Ward R.
20260409,UTR Pro Tennis Series,Hard,Ma P.,Mancini A.
20260409,Billie Jean King Cup,Hard,Riera J.,Ce G.
20260409,Billie Jean King Cup,Hard,Rodriguez V.,Arango E.
20260409,Billie Jean King Cup,Hard,Guzman D.,Vergara Rivera A.
20260409,Billie Jean King Cup,Hard,Reasco Gonzalez M.,Magallanes A.
20260409,Billie Jean King Cup,Hard,Rinaldo Persson K.,Jorge F.
20260409,Billie Jean King Cup,Hard,Romero C.,Martinez S.
20260409,Calvi ITF,Hard,Ryser V.,Snigur D.
20260409,UTR Pro Tennis Series 5,Hard,Simionescu D.,Wysoczanska K.
20260409,Madrid 19 ITF,Clay,Kalieva E.,Osuigwe W.
20260409,Futures 2026,Hard,Onclin G.,Connel J.
20260409,Futures 2026,Hard,Petkovic M.,Handel T.
20260409,Futures 2026,Hard,Kachmazov A.,Mansouri S.
20260409,Futures 2026,Hard,Singh K.,Hooper L.
20260409,Futures 2026,Hard,Jubb P.,Bassem Sobhy M.
20260409,Futures 2026,Hard,Robert N.,Bertrand R.
20260409,Futures 2026,Hard,Loge J.,Giunta M.
20260409,Futures 2026,Hard,Zakaryia F.,Gloeckler M.
20260409,Futures 2026,Hard,Pankin S.,Arzhankin A.
20260409,Futures 2026,Hard,Erel Y.,Echeverria J.
20260409,Futures 2026,Hard,Ovcharenko O.,Ehrenschneider N.
20260409,Futures 2026,Hard,Iannaccone F.,Castagnola L.
20260409,Futures 2026,Hard,Nesterov P.,Baragiola Mordini T.
20260409,Futures 2026,Hard,Schoenhaus M.,Houkes M.
20260409,Futures 2026,Hard,Chepelev A.,Carboni L.
20260409,Futures 2026,Hard,Shebekin G.,Ibrahim K.
20260409,Futures 2026,Hard,Bax F.,Henning P.
20260409,Futures 2026,Hard,Krajci M.,Ursu V.
20260409,Futures 2026,Hard,Gengel M.,Dzhavakian Y.
20260409,Futures 2026,Hard,Siniakov D.,Ianin N.
20260409,Futures 2026,Hard,McCabe J.,Pleshivtsev E.
20260409,Futures 2026,Hard,Santillan A.,Zhu E.
20260409,Futures 2026,Hard,Dellavedova M.,Summers M.
20260409,Futures 2026,Hard,Philippov E.,Aguiard E.
20260409,Futures 2026,Hard,Palan D.,Wang X.
20260409,Futures 2026,Hard,Broom C.,Sinclair C.
20260409,Futures 2026,Hard,Weber A.,Zhang T.
20260409,Futures 2026,Hard,Castelnuovo L.,Zeng Y.
20260409,Futures 2026,Hard,Alvarez Y.,Grant W.
20260409,Wuning challenger,Hard,Tu L.,Gray A.
20260409,Futures 2026,Hard,Petrovic A.,Okonkwo O.
20260409,Wuning challenger,Hard,Pearson K.,Zhou Y.
20260409,Wuning challenger,Hard,Wendelken H.,Fomin S.
20260409,Monte Carlo,Clay,Vacherot V.,Hurkacz H.
20260409,Monte Carlo,Clay,De Minaur A.,Blockx A.
20260409,Monte Carlo,Clay,Alcaraz C.,Etcheverry T.
20260409,Monte Carlo,Clay,Bublik A.,Lehecka J.
20260409,Monte Carlo,Clay,Sinner J.,Machac T.
20260409,Monte Carlo,Clay,Auger Aliassime F.,Ruud C.
20260409,Monte Carlo,Clay,Zverev A.,Bergs Z.
20260409,Monte Carlo,Clay,Fonseca J.,Berrettini M.
20260409,Mexico City challenger,Hard,Pavlovic L.,Mayo A.
20260409,Mexico City challenger,Hard,Hernandez Serrano J.,Ficovich J.
20260409,Mexico City challenger,Hard,Colson T.,Mejia N.
20260409,Mexico City challenger,Hard,Duckworth J.,Kozlov S.
20260409,Monza challenger,Hard,Royer V.,Fery A.
20260409,Monza challenger,Hard,Gaston H.,Skatov T.
20260409,Monza challenger,Hard,Prizmic D.,Harris B.
20260409,Monza challenger,Hard,Landaluce M.,Cecchinato M.
20260409,Campinas challenger,Hard,Justo G.,La Serna J.
20260409,Campinas challenger,Hard,Casanova H.,Diaz Acosta F.
20260409,Campinas challenger,Hard,Bueno G.,Ratti L.
20260409,Campinas challenger,Hard,Boscardin Dias P.,Dellien M.
20260409,Sarasota challenger,Hard,Wu Y.,Nishikori K.
20260409,Sarasota challenger,Hard,Blanch D.,Ajdukovic D.
20260409,Sarasota challenger,Hard,Dellien H.,Feldbausch K.
20260409,Sarasota challenger,Hard,Dutra da Silva D.,Johns G.
20260409,Sarasota challenger,Hard,Dostanic S.,Rybakov A.
20260409,Madrid challenger,Clay,Schwaerzler J.,Safiullin R.
20260409,Madrid challenger,Clay,Samuel T.,Sakellaridis S.
20260409,Madrid challenger,Clay,Jarry N.,Stricker D.
20260409,Madrid challenger,Clay,Fatic N.,Agamenone F.
20260409,Wuning challenger,Hard,Chidekh C.,Gadamauri B.
20260409,Futures 2026,Hard,Hance K.,Lynch A.
20260409,Campinas challenger,Hard,Heide G.,Nikles J.
20260409,Futures 2026,Hard,Cazacu D.,Martin T.
20260409,UTR Pro Tennis Series 3,Hard,Ciurletti A.,De Dios F.
20260409,UTR Pro Tennis Series 3,Hard,Lehmann N.,Otegui J.
20260409,UTR Pro Tennis Series 3,Hard,Lingua Lavallen A.,Doria L.
20260409,UTR Pro Tennis Series 3,Hard,Jara-Lozano N.,De Dios F.
20260409,UTR Pro Tennis Series 3,Hard,Rocha L.,Mouilleron Salvo M.
20260409,UTR Pro Tennis Series 3,Hard,Cundom J.,Iamachkine P.
20260409,UTR Pro Tennis Series 3,Hard,Amarilla R.,Hess S.
20260409,UTR Pro Tennis Series 3,Hard,Chiu J.,Kaplan M.
20260409,UTR Pro Tennis Series 3,Hard,Horwood J.,Dossani M.
20260409,UTR Pro Tennis Series 3,Hard,Abarca A.,Berger B.
20260409,UTR Pro Tennis Series 3,Hard,Lee K.,Duda A.
20260409,UTR Pro Tennis Series 3,Hard,Kelley G.,Bushuev P.
20260409,UTR Pro Tennis Series 3,Hard,Alvarez L.,Shamlian E.
20260409,UTR Pro Tennis Series 3,Hard,Lee T.,Alvarez M.
20260409,UTR Pro Tennis Series 5,Hard,Nagy B.,Pilipovic A.
20260409,UTR Pro Tennis Series 5,Hard,Popovic S.,Baiant R.
20260409,UTR Pro Tennis Series 5,Hard,Apostol C.,Manukyan V.
20260409,UTR Pro Tennis Series 5,Hard,Stankovic S.,Oparnica A.
20260409,UTR Pro Tennis Series 5,Hard,Sheyngezikht L.,Kisantal B.
20260409,UTR Pro Tennis Series 5,Hard,Juhas K.,Curras Abasolo T.
20260409,UTR Pro Tennis Series 5,Hard,Ujvary M.,Lazarov G.
20260409,Linz,Hard,Potapova A.,Korpatsch T.
20260409,Linz,Hard,Pliskova K.,Alexandrova E.
20260409,Linz,Hard,Tagger L.,Samsonova L.
20260409,Linz,Hard,Vekic D.,Kalinina A.
20260409,Madrid 19 ITF,Clay,Gjorcheska L.,Korneeva A.
20260409,Madrid 19 ITF,Clay,Bassols Ribera M.,Yuan Y.
20260409,Madrid 19 ITF,Clay,Pigato L.,Samson L.
20260409,Futures 2026,Hard,Brumm J.,Reddy V.
20260409,UTR Pro Tennis Series 3,Hard,Jara-Lozano N.,Vilicich B.
20260409,UTR Pro Tennis Series 3,Hard,Falabella L.,Vazquez F.
20260409,UTR Pro Tennis Series 5,Hard,Miladinovic M.,Yazdani A.
20260409,UTR Pro Tennis Series,Hard,King L.,Eldin R.
20260409,Futures 2026,Hard,Monzon I.,Bynoe E.
20260409,UTR Pro Tennis Series,Hard,Perchicot M.,Vasiliadis E.
20260409,Futures 2026,Hard,Petrovic A.,Melnic V.
20260409,Futures 2026,Hard,Roddick J.,Palavestra I.
20260409,Futures 2026,Hard,Mbithi M.,Nolan W.
20260409,Futures 2026,Hard,Okonkwo O.,Robertson C.
20260409,Futures 2026,Hard,Lynch A.,Baker B.
20260409,Futures 2026,Hard,Wazny A.,Trifi A.
20260409,Futures 2026,Hard,Ghetu G.,Lopez Morillo I.
20260409,Calvi ITF,Hard,Bandecchi S.,Monnot A.
20260409,Futures 2026,Hard,Papoe R.,Tammaro M.
20260409,Futures 2026,Hard,Donald M.,Makk P.
20260409,Futures 2026,Hard,Andre S.,Paldanius O.
20260409,Futures 2026,Hard,Stewart H.,Vales A.
20260409,Futures 2026,Hard,Verwerft L.,Raquillet L.
20260409,Futures 2026,Hard,Kennedy J.,Gaines Jr J.
20260409,UTR Pro Tennis Series,Hard,Patton T.,Staley J.
20260409,UTR Pro Tennis Series,Hard,Jones S.,Brownrigg A.
20260409,UTR Pro Tennis Series,Hard,Brownrigg N.,Connaughton L.
20260409,UTR Pro Tennis Series,Hard,Smith M.,Ambler C.
20260409,Futures 2026,Hard,Jones M.,Turcanu R.
20260409,Futures 2026,Hard,Ouakaa A.,Tessa L.
20260409,Futures 2026,Hard,Vandermeersch C.,Hopp M.
20260409,Futures 2026,Hard,Braynin A.,Jones A.
20260409,Futures 2026,Hard,Shepp A.,Gima S.
20260409,Futures 2026,Hard,Rossi L.,Aubriot A.
20260409,Futures 2026,Hard,Hallquist Lithen J.,Sahtali T.
20260409,Futures 2026,Hard,Tepmahc N.,Becroft I.
20260409,Futures 2026,Hard,Larue L.,Fiorentini A.
20260409,UTR Pro Tennis Series,Hard,Gaal C.,Collins H.
20260410,Sharm El Sheikh 11 ITF,Hard,Kuzmova K.,Milovanova V.
20260410,Monastir 30 ITF,Hard,Raggi A.,Adeshina E.
20260410,Monastir 30 ITF,Hard,Voracek E.,Maloney E.
20260410,UTR Pro Tennis Series,Hard,Aiava D.,Adams J.
20260410,Monastir 30 ITF,Hard,Yesypchuk D.,Daavettila S.
20260410,Bonita 2 Springs ITF,Hard,Schoppe E.,Collins K.
20260410,Bonita 2 Springs ITF,Hard,Tanguilig C.,Payne B.
20260410,Bonita 2 Springs ITF,Hard,Maquet M.,Moreno C.
20260410,Monastir 30 ITF,Hard,Rapolu M.,Kmiecik A.
20260410,Sharm El Sheikh 11 ITF,Hard,Shinikova I.,Diatlova K.
20260410,UTR Pro Match Series,Hard,Miroshnichenko V.,Revak L.
20260410,Sharm El Sheikh 11 ITF,Hard,Popovic K.,Kroitor K.
20260410,UTR Pro Match Series,Hard,Shcherbinina A.,Giribalan K.
20260410,UTR Pro Match Series,Hard,Mar T.,Pandey T.
20260410,UTR Pro Match Series,Hard,Khatamova S.,Suvirdjonkova D.
20260410,UTR Pro Match Series,Hard,Castillo Meza M.,Jones M.
20260410,UTR Pro Match Series,Hard,Duong A.,Stohl L.
20260410,UTR Pro Match Series,Hard,Colling S.,Oved L.
20260410,UTR Pro Tennis Series,Hard,Ward R.,Compuesto B.
20260410,Bonita 2 Springs ITF,Hard,Topalova G.,Egorova D.
20260410,UTR Pro Tennis Series,Hard,Mcphee K.,Beck A.
20260410,Sharm El Sheikh 11 ITF,Hard,Zelinskaya D.,Sacco F.
20260410,UTR Pro Tennis Series 5,Hard,Simionescu D.,Obradovic A.
20260410,Osaka ITF,Hard,Ito A.,Micic E.
20260410,UTR Pro Tennis Series 5,Hard,Wysoczanska K.,Rasim M.
20260410,Boca Raton 3 ITF,Hard,Day K.,Jokic K.
20260410,UTR Pro Tennis Series,Hard,Ma P.,Vanstone McGrath C.
20260410,Boca Raton 3 ITF,Hard,Sieg M.,Urhobo A.
20260410,Boca Raton 3 ITF,Hard,Stoiana M.,Fita Boluda A.
20260410,Boca Raton 3 ITF,Hard,Liu C.,Ayrault H.
20260410,Boca Raton 3 ITF,Hard,Jokic K.,Vedder E.
20260410,Boca Raton 3 ITF,Hard,Day K.,Hu V.
20260410,Boca Raton 3 ITF,Hard,Urhobo A.,Saffar Y.
20260410,Boca Raton 3 ITF,Hard,Sieg M.,Herrero Linana A.
20260410,Osaka ITF,Hard,Okamura K.,Koike E.
20260410,Osaka ITF,Hard,Inoue H.,Matsuda M.
20260410,Osaka ITF,Hard,Kaji H.,Kawaguchi N.
20260410,Santa Margherita Di Pula 2 ITF,Hard,Ricci B.,Spiteri D.
20260410,Santa Margherita Di Pula 2 ITF,Hard,Grant T.,Basiletti N.
20260410,Santa Margherita Di Pula 2 ITF,Hard,Kovackova A.,Paštiková J.
20260410,Santa Margherita Di Pula 2 ITF,Hard,Trevisan M.,Chiesa D.
20260410,UTR Pro Tennis Series 5,Hard,Stankovic A.,Svatikova L.
20260410,UTR Pro Tennis Series 5,Hard,Sarkisova K.,Jankovic M.
20260410,UTR Pro Tennis Series 5,Hard,Teixido Garcia M.,Hrdinkova D.
20260410,UTR Pro Tennis Series 5,Hard,Karatancheva A.,Bojica S.
20260410,UTR Pro Tennis Series 5,Hard,Balan S.,Dzimovic S.
20260410,UTR Pro Tennis Series 5,Hard,Stamatova J.,Khramtsova J.
20260410,UTR Pro Tennis Series,Hard,Cadwallader G.,Nishikawa K.
20260410,Billie Jean King Cup,Hard,Zeltina B.,Kumru A.
20260410,Billie Jean King Cup,Hard,Leme Da Silva N.,Muelle Valdez Y.
20260410,Billie Jean King Cup,Hard,Cheapchandej P.,Ivanov V.
20260410,Billie Jean King Cup,Hard,Kostovic T.,Hennemann C.
20260410,Billie Jean King Cup,Hard,Marcinko P.,Munk Mortensen R.
20260410,Billie Jean King Cup,Hard,Pohankova M.,Agra Amorim G.
20260410,Billie Jean King Cup,Hard,Toth A.,Jeanjean L.
20260410,Billie Jean King Cup,Hard,Sakkari M.,Hietaranta L.
20260410,Billie Jean King Cup,Hard,Kabbaj Y.,Mitevska S.
20260410,Billie Jean King Cup,Hard,Yaneva E.,Samir S.
20260410,Billie Jean King Cup,Hard,Yamalapalli S.,Altansarnai J.
20260410,Billie Jean King Cup,Hard,Cocciaretto E.,Uchijima M.
20260410,Billie Jean King Cup,Hard,Back D.,Nugroho P.
20260410,Billie Jean King Cup,Hard,Chanta A.,Das A.
20260410,Billie Jean King Cup,Hard,Desai Z.,Gantor A.
20260410,Billie Jean King Cup,Hard,Putintseva Y.,Cross K.
20260410,Billie Jean King Cup,Hard,El Jardi D.,Mitevska A.
20260410,Billie Jean King Cup,Hard,Matoula M.,Blomqvist C.
20260410,Billie Jean King Cup,Hard,Mikaca S.,Andronicou N.
20260410,Billie Jean King Cup,Hard,Dencheva R.,Fouad N.
20260410,Billie Jean King Cup,Hard,Dart H.,Birrell K.
20260410,Billie Jean King Cup,Hard,Stojsavljevic M.,Gibson T.
20260410,Boca Raton 3 ITF,Hard,Liu C.,Pieri T.
20260410,Billie Jean King Cup,Hard,Koevermans A.,Wiersholm K.
20260410,Billie Jean King Cup,Hard,Riera J.,Vergara Rivera A.
20260410,Billie Jean King Cup,Hard,Bencic B.,Bouzkova M.
20260410,Billie Jean King Cup,Hard,Andreescu B.,Zhiyenbayeva S.
20260410,Billie Jean King Cup,Hard,Reasco Gonzalez M.,Rodriguez V.
20260410,Billie Jean King Cup,Hard,Arango E.,Magallanes A.
20260410,Billie Jean King Cup,Hard,Mertens E.,Kessler M.
20260410,Billie Jean King Cup,Hard,Mediorreal Arias V.,Bonaguro La Roche B.
20260410,Billie Jean King Cup,Hard,Giovannini L.,Labrana F.
20260410,Billie Jean King Cup,Hard,Hinojosa Gomez J.,Romero C.
20260410,Billie Jean King Cup,Hard,Barros V.,Bazan L.
20260410,Billie Jean King Cup,Hard,Svitolina E.,Kawa K.
20260410,Billie Jean King Cup,Hard,Noskova L.,Golubic V.
20260410,Billie Jean King Cup,Hard,Kostyuk M.,Linette M.
20260410,Billie Jean King Cup,Hard,Vandewinkel H.,Jovic I.
20260410,Billie Jean King Cup,Hard,Erjavec V.,Romero Gormaz L.
20260410,Billie Jean King Cup,Hard,Rinaldo Persson K.,Radivojevic L.
20260410,Billie Jean King Cup,Hard,Bondar A.,Jacquemot E.
20260410,Billie Jean King Cup,Hard,Tjen J.,Lee E.
20260410,Billie Jean King Cup,Hard,Lamens S.,Helgo M.
20260410,Billie Jean King Cup,Hard,Ruzic A.,Svendsen J.
20260410,Billie Jean King Cup,Hard,Paolini J.,Sakatsume H.
20260410,Billie Jean King Cup,Hard,Lachinova A.,Kurt I.
20260410,Billie Jean King Cup,Hard,Sramkova R.,Matias M.
20260410,Billie Jean King Cup,Hard,Serban R.,Burgic Bucko E.
20260410,Billie Jean King Cup,Hard,Quevedo K.,Zidansek T.
20260410,Anning ITF,Hard,Zolotareva A.,Panshina V.
20260410,Linz,Hard,Vekic D.,Pliskova K.
20260410,Anning ITF,Hard,Shubladze A.,Nepliy E.
20260410,Wuning challenger,Hard,Tu L.,Pearson K.
20260410,Futures 2026,Hard,Onclin G.,Iannaccone F.
20260410,Futures 2026,Hard,Nesterov P.,Erel Y.
20260410,Futures 2026,Hard,Loge J.,Ovcharenko O.
20260410,Futures 2026,Hard,Kachmazov A.,Robert N.
20260410,Futures 2026,Hard,Schoenhaus M.,Chepelev A.
20260410,Futures 2026,Hard,Siniakov D.,Pankin S.
20260410,Futures 2026,Hard,Krajci M.,Gengel M.
20260410,Futures 2026,Hard,Bax F.,Petkovic M.
20260410,Futures 2026,Hard,Shebekin G.,Jubb P.
20260410,Futures 2026,Hard,Singh K.,Zakaryia F.
20260410,Futures 2026,Hard,Broom C.,Weber A.
20260410,Futures 2026,Hard,Castelnuovo L.,Dellavedova M.
20260410,Futures 2026,Hard,McCabe J.,Palan D.
20260410,Futures 2026,Hard,Santillan A.,Philippov E.
20260410,Futures 2026,Hard,Alvarez Y.,Willwerth B.
20260410,Futures 2026,Hard,Willwerth B.,Cazacu D.
20260410,Futures 2026,Hard,Petrovic A.,Monzon I.
20260410,Futures 2026,Hard,Brumm J.,Mbithi M.
20260410,Futures 2026,Hard,Kennedy J.,Hance K.
20260410,Futures 2026,Hard,Ghetu G.,Verwerft L.
20260410,Wuning challenger,Hard,Sun F.,Boulais J.
20260410,Futures 2026,Hard,Ouakaa A.,Wazny A.
20260410,Wuning challenger,Hard,Kotov P.,Simakin I.
20260410,Madrid challenger,Clay,Samuel T.,Schwaerzler J.
20260410,Monte Carlo,Clay,Vacherot V.,De Minaur A.
20260410,Monte Carlo,Clay,Alcaraz C.,Bublik A.
20260410,Anning ITF,Hard,Lansere S.,Yang Y.
20260410,Monte Carlo,Clay,Zverev A.,Fonseca J.
20260410,Mexico City challenger,Hard,Duckworth J.,Zhukayev B.
20260410,Mexico City challenger,Hard,Napolitano S.,Schoolkate T.
20260410,Mexico City challenger,Hard,Pacheco Mendez R.,Artnak B.
20260410,Monza challenger,Hard,Bellucci M.,Travaglia S.
20260410,Monza challenger,Hard,Prizmic D.,Royer V.
20260410,Monza challenger,Hard,Landaluce M.,Gaston H.
20260410,Monza challenger,Hard,Collignon R.,Van Assche L.
20260410,Campinas challenger,Hard,Heide G.,Justo G.
20260410,Campinas challenger,Hard,Boscardin Dias P.,Guillen Meza A.
20260410,Campinas challenger,Hard,Midon L.,Varillas J.
20260410,Campinas challenger,Hard,Bueno G.,Casanova H.
20260410,Sarasota challenger,Hard,Blanch D.,Dellien H.
20260410,Sarasota challenger,Hard,Dostanic S.,Basavareddy N.
20260410,Sarasota challenger,Hard,Andrade A.,Glinka D.
20260410,Madrid challenger,Clay,Jarry N.,Fatic N.
20260410,Madrid challenger,Clay,Rodionov J.,Sanchez Izquierdo N.
20260410,Madrid challenger,Clay,Piros Z.,Moro Canas A.
20260410,Wuning challenger,Hard,Wendelken H.,Chidekh C.
20260410,Futures 2026,Hard,Donald M.,Hallquist Lithen J.
20260410,Monte Carlo,Clay,Sinner J.,Auger Aliassime F.
20260410,Futures 2026,Hard,Rossi L.,Andre S.
20260410,UTR Pro Tennis Series 5,Hard,Dinev D.,Miladinovic M.
20260410,UTR Pro Tennis Series 5,Hard,Sheyngezikht L.,Juhas K.
20260410,UTR Pro Tennis Series 5,Hard,Stankovic S.,Nagy B.
20260410,UTR Pro Tennis Series 5,Hard,Oparnica A.,Gundacker J.
20260410,Linz,Hard,Potapova A.,Tagger L.
20260410,Linz,Hard,Andreeva M.,Cirstea S.
20260410,Linz,Hard,Ruse E.,Ostapenko J.
20260410,Madrid 19 ITF,Clay,Mintegi Del Olmo A.,Avanesyan E.
20260410,Madrid 19 ITF,Clay,Pigato L.,Gjorcheska L.
20260410,UTR Pro Tennis Series 5,Hard,Kisantal B.,Tiukaev R.
20260410,Madrid 19 ITF,Clay,Kudermetova P.,Selekhmeteva O.
20260410,Calvi ITF,Hard,Vandromme J.,Andreeva E.
20260410,Calvi ITF,Hard,Sebov K.,Ryser V.
20260410,Calvi ITF,Hard,Bandecchi S.,Gao X.
20260410,Calvi ITF,Hard,Dudeney A.,Guerrero Alvarez E.
20260410,Bujumbura ITF,Hard,Rouvroy M.,Zucchini A.
20260410,Bujumbura ITF,Hard,Astakhova D.,Pigossi L.
20260410,Bujumbura ITF,Hard,Granwehr A.,Sanchez A.
20260410,Anning ITF,Hard,Zheng W.,Yang Y.
20260410,Futures 2026,Hard,Shepp A.,Tepmahc N.
20260410,Madrid 19 ITF,Clay,Bassols Ribera M.,Kalieva E.
20260410,UTR Pro Tennis Series 5,Hard,Yazdani A.,Popovic S.
20260410,Bujumbura ITF,Hard,Tubello A.,Nguyen Tan L.
20260410,UTR Pro Tennis Series 3,Hard,Abarca A.,Alvarez L.
20260410,Futures 2026,Hard,Papoe R.,Braynin A.
20260410,Futures 2026,Hard,Vandermeersch C.,Jones M.
20260410,Futures 2026,Hard,Stewart H.,Larue L.
20260410,Futures 2026,Hard,Mbithi M.,Roddick J.
20260410,Futures 2026,Hard,Monzon I.,Stoot D.
20260410,UTR Pro Tennis Series,Hard,Brownrigg N.,King L.
20260410,UTR Pro Tennis Series,Hard,Jones S.,Beale J.
20260410,UTR Pro Tennis Series 5,Hard,Ujvary M.,Apostol C.
20260410,UTR Pro Tennis Series 3,Hard,Lehmann N.,Doria L.
20260410,UTR Pro Tennis Series 3,Hard,De Dios F.,Vilicich B.
20260410,UTR Pro Tennis Series 3,Hard,Cundom J.,Hess S.
20260410,UTR Pro Tennis Series,Hard,Beale J.,Palomar Castello H.
20260410,UTR Pro Tennis Series 3,Hard,Rocha L.,Simonit E.
20260410,UTR Pro Tennis Series 3,Hard,Vazquez F.,Mouilleron Salvo M.
20260410,UTR Pro Tennis Series 3,Hard,Krishna R.,Bouzoubaa I.
20260410,UTR Pro Tennis Series 3,Hard,Bushuev P.,Horwood J.
20260410,UTR Pro Tennis Series 3,Hard,Rajski M.,Kelley G.
20260410,UTR Pro Tennis Series 3,Hard,Lee K.,Kakhniuk D.
20260410,UTR Pro Tennis Series 3,Hard,Duda A.,Galus P.
20260410,UTR Pro Tennis Series 3,Hard,Carraro L.,Iamachkine P.
20260410,UTR Pro Tennis Series 3,Hard,Lingua Lavallen A.,Rimoli E.
20260410,UTR Pro Tennis Series 3,Hard,Li A.,Berger B.
20260411,UTR Pro Match Series,Hard,Giribalan K.,Pandey T.
20260411,UTR Pro Match Series,Hard,Oved L.,Revak L.
20260411,UTR Pro Match Series,Hard,Suvirdjonkova D.,Dowdell E.
20260411,UTR Pro Match Series,Hard,Nguyen A.,Jones M.
20260411,UTR Pro Match Series,Hard,Khatamova S.,Nguyen A.
20260411,UTR Pro Match Series,Hard,Shcherbinina A.,Keller K.
20260411,UTR Pro Match Series,Hard,Miroshnichenko V.,Rogin A.
20260411,UTR Pro Match Series,Hard,Castillo Meza M.,Stohl L.
20260411,UTR Pro Tennis Series,Hard,Aiava D.,Mcphee K.
20260411,Billie Jean King Cup,Hard,Capurro Taborda M.,Romero C.
20260411,Billie Jean King Cup,Hard,Riera J.,Reasco Gonzalez M.
20260411,Billie Jean King Cup,Hard,Vergara Rivera A.,Arango E.
20260411,Billie Jean King Cup,Hard,Guzman D.,Magallanes A.
20260411,Billie Jean King Cup,Hard,Ce G.,Rodriguez V.
20260411,Billie Jean King Cup,Hard,Bouzkova M.,Golubic V.
20260411,Billie Jean King Cup,Hard,Leme Da Silva N.,Hinojosa Gomez J.
20260411,Billie Jean King Cup,Hard,Labrana F.,Mediorreal Arias V.
20260411,Billie Jean King Cup,Hard,Fajardo S.,Martinez S.
20260411,Billie Jean King Cup,Hard,Minnen G.,Jovic I.
20260411,UTR Pro Tennis Series,Hard,Mancini A.,Khore M.
20260411,UTR Pro Match Series,Hard,Miroshnichenko V.,Castillo Meza M.
20260411,Bonita 2 Springs ITF,Hard,Tanguilig C.,Maquet M.
20260411,UTR Pro Match Series,Hard,Giribalan K.,Oved L.
20260411,Osaka ITF,Hard,Inoue H.,Kaji H.
20260411,Billie Jean King Cup,Hard,Noskova L.,Bencic B.
20260411,Santa Margherita Di Pula 2 ITF,Hard,Kovackova A.,Ricci B.
20260411,Santa Margherita Di Pula 2 ITF,Hard,Grant T.,Trevisan M.
20260411,UTR Pro Tennis Series 5,Hard,Stankovic A.,Stamatova J.
20260411,UTR Pro Tennis Series 5,Hard,Simionescu D.,Karatancheva A.
20260411,UTR Pro Tennis Series 5,Hard,Sarkisova K.,Svatikova L.
20260411,UTR Pro Tennis Series 5,Hard,Balan S.,Wysoczanska K.
20260411,UTR Pro Tennis Series 5,Hard,Hrdinkova D.,Djokic A.
20260411,UTR Pro Match Series,Hard,Shcherbinina A.,Khatamova S.
20260411,UTR Pro Tennis Series 5,Hard,Teixido Garcia M.,Rasim M.
20260411,Bonita 2 Springs ITF,Hard,Schoppe E.,Topalova G.
